	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
GH125	71	1691	128	66	0	113	130	250	0	1207	55	97	10	3	2	127	6	34	25	111	73	116	197	1488	1060	211	160	225	17	6027	1920	12	111	268	364	190	15	0	7	845	39	242	1074
GH126	25	742	170	60	0	225	15	74	0	34	0	420	46	37	10	89	0	20	223	13	3	196	25	119	69	21	307	10	141	2518	76	10	93	36	114	600	0	24	5	9	661	209	95
GH127	733	8118	1306	1995	51	4893	623	800	185	1898	118	2038	109	111	66	556	209	92	561	68	86	747	263	388	274	80	1298	5	117	303	10417	44	239	2567	190	714	31	19	30	0	12393	7034	12068
GH128	851	3967	1058	1468	160	198	53	12	61	496	46	494	27	40	14	160	2	45	0	19	101	972	33	219	137	89	838	8	41	155	76	213	235	109	99	1180	0	38	57	9	414	841	199
GH129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	8	6	4	0	0	0	6	0	0	0	0	0	0	0	0	0	355	0	0	0
GH13	3558	54340	5622	8456	679	26116	1717	2244	567	5869	588	5831	1085	1188	436	5739	768	5582	3864	931	1314	5458	2620	14413	11034	3160	11034	5200	1070	12900	16250	1187	8881	6859	6003	16578	3018	1042	5524	1549	67744	46847	81765
GH13_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
GH13_10	70	7281	390	113	66	6246	685	267	0	2245	44	557	249	191	89	400	93	275	28	34	27	174	72	435	279	154	2933	21	238	883	32	19	530	382	344	1263	0	23	44	0	748	215	7
GH13_11	9543	106143	6296	24994	3904	81121	14509	7790	1390	23897	1025	10713	2816	2766	956	8082	2233	15081	6060	1233	2614	3626	3266	17758	13265	5359	24696	3501	2216	17119	101881	8394	17268	18982	16372	41932	9621	1272	12414	1227	87784	40107	93107
GH13_12	0	6	2	0	0	9	0	19	0	0	4	3	0	0	0	16	0	0	0	2	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH13_13	2792	21037	652	4115	897	424	145	22	310	583	0	759	158	153	49	1654	50	2374	40	101	550	266	356	864	597	390	1568	133	245	910	4690	742	1741	5102	2601	9734	2209	25	23	363	1464	5165	2889
GH13_14	118	524	185	1369	118	9434	70	1175	6	86	0	418	26	75	7	3132	118	71	1486	408	304	1143	1093	8012	6911	1987	949	1356	207	9735	116	53	1001	446	730	6329	164	74	35	49	349	1045	1004
GH13_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH13_16	102	13573	561	376	235	1545	2127	958	0	3252	155	742	562	381	184	515	8	361	41	125	98	425	123	868	544	307	7021	41	559	1794	849	44	684	992	610	983	16	0	137	0	431	240	197
GH13_17	6	294	12	34	0	20	6	0	0	141	14	57	33	45	28	165	9	25	6	0	11	41	5	41	27	11	210	2	8	109	21	0	22	223	55	144	0	0	0	0	4	0	1
GH13_18	492	10185	1076	3340	122	4005	174	713	97	961	23	701	759	837	240	1736	487	900	668	225	234	920	541	2064	1822	805	2087	98	588	7113	1146	429	4012	1660	2704	4810	1590	406	269	72	6116	2554	6563
GH13_19	3382	26213	995	7860	1226	7454	51	49	307	1400	8	1315	122	141	39	569	17	5092	140	146	594	585	519	574	387	242	306	155	326	871	23705	1098	1782	7576	3414	7718	2478	91	204	423	5727	8876	3275
GH13_2	5	443	23	2	0	65	4	20	6	0	0	17	49	64	13	5	0	4	1	11	0	9	4	53	17	27	311	0	0	42	0	94	63	26	1	69	0	0	0	6	8	0	0
GH13_20	134	2803	99	1374	1	1077	23	517	0	10	5	177	119	163	36	336	6	31	107	63	58	117	155	474	580	301	665	728	179	5681	171	62	729	371	1195	4006	450	47	19	54	1118	949	590
GH13_21	1363	13138	542	2462	446	6707	288	174	145	1247	4	179	29	27	13	33	5	829	16	73	274	139	184	44	30	9	658	2	4	288	2368	374	314	2458	911	1431	889	2	16	17	742	2264	530
GH13_22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0
GH13_23	141	4752	521	247	22	409	295	97	44	1090	4	941	129	115	39	509	9	222	10	29	58	143	148	516	412	244	997	5	316	804	1158	71	733	491	803	2099	80	113	72	0	531	378	167
GH13_24	0	16	0	160	0	0	0	0	0	0	0	0	0	0	0	0	2	14	29	0	0	0	0	0	0	0	0	0	0	27	2037	0	0	0	0	0	0	0	0	0	231	12	6
GH13_26	223	12725	794	520	123	8352	1177	339	16	2981	165	1356	373	338	152	509	19	448	100	74	92	246	120	646	489	241	4711	55	259	1101	1192	111	696	693	742	1337	54	125	38	10	1532	571	210
GH13_27	898	7316	179	2859	320	515	6	0	137	0	6	453	0	0	0	0	2	707	66	22	169	82	128	17	12	9	0	30	15	331	10108	318	260	1691	489	3618	714	5	48	12	1134	1685	333
GH13_28	3	424	18	32	29	11	2	6	0	2	0	9	1	5	0	58	0	0	0	2	17	28	6	1045	811	190	19	0	42	42	0	0	42	17	187	47	85	0	0	891	3081	857	5743
GH13_29	685	14189	383	5576	196	15663	370	1187	165	1595	17	627	2	7	5	87	8	5257	259	88	166	119	265	149	289	53	681	4	40	10398	34952	275	4699	10253	4258	7418	2243	148	145	560	66197	10958	107461
GH13_3	134	7296	338	314	98	35182	1757	1683	23	6798	96	1193	211	190	66	241	2	108	4	62	91	301	134	433	254	157	3271	23	251	804	5502	11	527	366	278	457	0	0	82	0	100	200	43
GH13_30	4016	69010	4627	16415	1829	56471	12506	8462	546	13796	640	9342	1896	1888	635	6472	1240	9780	6487	934	1108	3107	2871	14396	11427	3450	17471	2864	2141	24472	109700	8269	19439	23357	13092	37733	9428	1282	20166	13564	95729	42643	138204
GH13_31	471	5346	249	2829	20	5596	476	1467	100	1174	42	524	93	111	32	745	402	324	941	190	133	589	641	2858	2150	587	1175	462	141	11914	2143	173	776	828	1212	5312	236	24	89	297	5005	5127	12644
GH13_32	1418	3943	587	1826	371	1468	430	289	197	1436	118	880	194	138	76	214	0	88	52	74	282	186	389	690	588	193	1606	68	115	917	1339	2823	1795	223	470	603	74	58	152	9	22958	10028	39440
GH13_33	2	353	16	6	1	356	232	115	0	363	7	5	0	0	0	11	0	0	0	14	10	68	29	0	0	0	284	1	0	7	0	0	0	67	0	5	0	0	5	0	174	0	0
GH13_36	14	2615	93	13	8	594	19	112	0	0	0	72	22	50	7	1002	11	97	72	68	84	256	229	592	772	356	874	199	16	43	11	29	383	138	142	2048	6	63	0	0	141	80	25
GH13_37	191	8105	161	2620	109	264	7	0	0	70	15	310	31	30	14	215	11	983	193	47	96	97	189	295	192	113	14	47	209	486	32473	70	670	78	1131	3259	1129	33	18	11	3619	2512	484
GH13_38	1470	5349	767	2700	294	214	11	54	198	2	0	327	87	97	53	689	85	643	101	58	285	359	117	372	262	132	222	84	28	268	11039	78	430	158	300	2012	130	9	4	46	7907	4409	6823
GH13_39	682	4797	415	1321	144	3320	92	354	106	545	13	749	231	272	67	1271	281	406	568	145	218	450	346	3081	2688	1043	2081	350	76	6568	8226	233	1030	569	998	6654	130	76	91	715	4872	3933	8080
GH13_4	194	5734	303	335	60	985	218	104	17	1000	17	111	372	503	157	1199	233	455	344	57	97	274	144	1304	1156	548	2127	854	140	1100	5	93	1573	802	1567	3604	1201	24	45	0	296	2	132
GH13_40	0	256	5	11	0	19	0	0	0	25	10	8	1	1	1	5	0	10	0	0	0	0	0	5	1	1	64	0	0	7	0	0	1	8	12	57	0	0	0	0	222	13	132
GH13_41	7	573	12	10	3	698	2	134	0	0	0	244	10	15	10	183	0	6	5	3	8	9	2	51	39	16	154	5	8	610	0	0	118	36	14	175	0	12	0	115	28	25	73
GH13_42	1931	642	265	1598	407	17	39	4	219	245	0	299	4	7	3	0	3	10	0	44	334	50	112	18	11	12	159	0	0	13	51	595	5	1	7	620	26	0	15	0	4	53	388
GH13_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0
GH13_5	554	1484	63	998	65	517	18	15	14	444	5	300	33	99	16	86	0	663	0	49	47	48	61	129	88	65	163	3	0	169	1717	44	340	1515	530	125	591	0	40	42	412	1535	304
GH13_6	109	990	47	1023	0	12	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	4	62	0	0	0	0	0	20	2	0	20	0	0	0	0	26	0	0
GH13_7	12	113	31	25	0	176	0	15	0	0	0	112	8	17	8	49	63	373	420	69	46	207	141	129	127	8	81	1274	0	9	125	19	510	25	19	6	0	6	0	2	47	1076	769
GH13_8	437	6667	612	681	45	715	131	52	82	673	43	573	89	114	34	282	125	627	481	137	122	1000	312	464	356	115	1074	770	79	543	3481	29	803	174	232	1420	62	60	21	36	9452	4901	11087
GH13_9	4912	50448	3082	10185	1475	34215	3454	3305	678	9306	654	5587	1490	1541	485	5268	771	7469	2635	726	1187	2048	1595	9794	7281	2387	12127	742	1287	11514	31804	1647	5500	9059	5899	21940	2521	406	453	478	13432	9846	6859
GH130	1869	17343	1525	5117	564	11287	1116	1449	228	4245	181	2383	361	415	126	1315	299	2812	2619	192	435	1271	793	3451	2739	659	3487	1033	349	8422	9999	590	1917	2966	3084	10549	1151	138	275	4377	23875	11442	31873
GH131	11	77	21	18	1	7	0	0	0	144	0	214	33	35	12	0	4	43	5	12	23	9	8	33	10	2	98	9	0	14	6	23	39	9	14	67	0	23	8	0	70	5	0
GH133	261	3986	303	1563	0	1334	39	187	38	34	6	496	32	48	16	182	125	599	714	261	185	796	648	125	65	54	804	14	0	833	59	163	265	409	761	2533	166	0	29	29	4782	4012	5130
GH134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0
GH135	1337	11738	596	2800	153	2765	610	259	160	2409	41	980	222	304	93	784	39	981	115	71	193	193	263	906	708	376	1965	66	133	719	10728	826	1430	2583	1651	5338	1868	174	132	181	4643	2304	2413
GH136	256	1607	158	349	15	1472	38	321	57	378	1	486	112	79	41	374	0	764	2	32	38	110	69	942	971	598	468	42	141	497	1932	25	296	209	287	1255	25	267	27	0	1807	1882	131
GH137	171	1552	276	332	0	118	4	0	3	0	0	267	6	6	3	14	25	36	148	61	19	297	127	1	3	0	88	0	0	0	0	29	15	7	75	135	0	0	0	0	2129	396	2641
GH138	206	2512	528	522	0	330	2	6	12	4	10	623	0	0	0	0	5	18	139	36	17	403	61	15	2	0	85	0	0	6	0	30	0	0	6	12	0	0	0	0	4637	617	3724
GH139	206	2139	462	480	0	231	1	8	14	0	0	500	14	24	5	115	21	39	296	80	56	549	183	43	27	31	127	2	0	12	86	15	31	14	26	39	0	17	0	0	3926	644	4836
GH14	33	5	1	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	124	7	0	0	0	0	5	0	0
GH140	1094	8622	837	4024	326	13114	1868	1867	157	2276	13	1446	111	125	54	508	27	885	750	140	230	459	341	329	371	151	1400	170	212	4216	18509	1266	2394	4642	1888	6449	426	179	5165	3243	6047	2597	10200
GH141	270	3065	582	526	0	256	15	40	9	22	0	430	63	43	32	168	0	54	8	9	14	579	9	167	105	78	715	17	41	316	323	0	107	113	114	672	0	0	5	10	9513	3311	9572
GH142	263	2909	334	902	26	164	32	10	7	520	17	700	125	126	49	382	13	89	552	119	80	416	161	278	218	85	603	22	68	296	221	119	500	235	408	1514	59	82	5	12	2986	461	2419
GH143	215	1965	446	404	0	181	0	5	9	13	3	388	4	4	6	0	21	43	212	82	36	409	122	9	2	0	104	0	14	6	0	35	16	10	0	72	0	0	0	0	3048	361	2574
GH144	797	4483	551	1543	307	2447	290	407	71	1691	24	979	59	55	17	796	40	172	490	116	201	733	218	736	715	313	860	90	216	8484	1890	273	832	286	577	554	57	54	80	34	3349	5264	3412
GH146	1111	10286	2993	1121	3	1521	151	321	120	2379	114	1898	33	37	21	197	20	82	336	130	116	590	394	194	190	52	1281	28	69	118	614	234	522	106	76	74	49	0	30	0	796	2699	875
GH147	76	1327	205	395	0	301	0	9	0	1087	0	203	0	0	0	7	0	465	130	1	3	6	0	0	0	0	36	16	0	0	0	0	0	0	0	0	0	0	0	0	4536	537	3185
GH148	7	541	46	12	2	7	7	0	0	33	0	12	28	39	13	68	0	36	1	7	3	7	1	86	61	44	275	8	80	325	0	46	90	76	147	390	13	0	0	0	9	9	51
GH149	58	4793	186	212	43	193	52	0	0	0	0	74	474	447	219	2291	26	848	281	81	170	858	158	2532	1691	1039	2091	1314	877	2222	1208	184	3470	929	2194	8946	1546	281	145	0	3459	1890	331
GH15	1903	18362	1669	2197	527	12229	1824	1360	301	4925	266	1568	507	442	151	1000	75	724	256	126	346	752	207	939	716	340	5978	98	716	1672	1134	560	1312	933	939	2989	10	70	124	18	4088	795	864
GH150	2	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	12	0	0	3	0	0	62	0	6	0	0	116	0	0
GH151	1	118	2	41	0	38	3	7	0	0	0	17	4	10	5	117	18	3	0	0	0	0	0	41	22	14	151	2	11	123	3	0	15	37	26	113	0	0	0	69	2854	2172	6201
GH152	51	337	27	406	16	44	37	2	24	49	0	42	36	26	1	82	0	35	6	16	18	27	14	73	74	38	312	9	5	36	177	36	202	90	104	534	30	45	0	0	6	38	28
GH153	9	149	12	401	0	133	49	6	0	203	0	58	18	6	2	40	0	69	0	8	57	34	30	149	84	46	173	0	8	61	6	11	127	351	111	195	0	8	0	0	17	168	1
GH154	898	18276	1224	5850	126	10426	169	483	212	1986	132	2045	341	359	133	1641	431	2409	2640	217	183	718	348	2798	2120	700	1756	559	253	1168	11426	445	1905	3469	2535	3123	71	369	209	671	10517	4449	16513
GH156	3	79	5	10	0	0	0	0	0	0	0	0	10	5	5	25	0	5	0	5	0	0	0	0	0	0	64	0	0	1	0	0	13	4	4	27	0	0	0	0	0	0	0
GH157	2	66	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GH158	38	1267	40	76	35	2	12	0	0	0	0	217	196	195	86	760	5	176	49	29	81	403	41	846	654	348	507	12	98	168	39	45	924	316	700	658	0	142	44	0	614	897	332
GH159	139	4468	533	556	45	185	127	36	34	886	20	638	374	391	146	382	20	99	400	84	88	132	91	577	337	246	1731	17	78	684	2633	167	828	467	781	2990	15	59	26	11	3867	895	1564
GH16	1014	16339	1747	1650	28	15143	664	321	128	4822	239	1439	347	292	142	1378	306	4989	6225	373	414	1166	855	2930	2322	1008	3371	536	772	1920	5755	311	2453	881	1965	4531	164	217	94	179	40159	17020	34116
GH16_1	0	17	6	6	5	0	0	0	0	0	0	3	46	49	6	10	0	0	0	1	8	23	6	9	12	6	16	0	0	35	0	8	0	0	0	17	7	0	0	0	97	0	0
GH16_10	28	1632	260	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	341	349
GH16_11	24	133	23	13	1	0	0	0	0	0	0	4	4	6	4	61	14	0	0	9	0	22	14	17	26	9	53	0	0	42	4	6	39	7	32	229	7	24	0	0	684	642	341
GH16_12	4	36	0	0	0	0	0	0	8	8	0	8	3	3	1	5	0	0	0	0	0	0	0	2	5	6	24	0	0	5	0	5	2	2	0	31	0	29	0	0	0	8	7
GH16_13	22	138	44	20	12	0	0	0	0	0	0	0	6	4	4	37	0	0	0	6	6	41	2	4	7	6	0	0	0	34	40	0	25	10	16	12	14	37	0	0	87	10	18
GH16_14	5	68	1	0	0	0	0	0	0	0	0	0	9	5	1	8	2	11	0	0	0	0	0	21	1	3	47	0	50	11	0	0	15	4	4	19	0	0	0	0	0	0	4
GH16_15	16	115	25	9	0	0	0	0	0	0	0	25	2	6	2	18	0	0	0	0	0	0	0	1	2	2	51	1	0	7	0	0	91	28	192	23	0	0	0	4	102	257	280
GH16_16	35	438	102	14	0	3437	0	0	0	10	0	29	1	2	1	16	0	0	0	9	0	0	0	26	19	10	78	0	0	83	1180	0	53	8	57	1269	366	11	29	0	4070	1724	2898
GH16_17	36	958	391	349	6	97	23	7	0	0	0	235	124	126	46	480	13	0	5	22	46	305	39	598	502	244	350	0	21	397	13	140	779	323	1061	1817	32	200	4	0	3682	1120	1613
GH16_18	0	0	0	0	0	5	0	0	0	43	0	70	0	0	0	0	0	39	1	0	0	0	0	8	8	2	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH16_2	159	3008	82	501	72	93	25	59	39	417	0	87	14	23	5	37	1	25	5	12	57	4	0	123	74	26	315	0	0	77	1539	0	56	22	91	2208	81	14	13	0	222	448	395
GH16_20	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	2	0	0	0	0	0	11	2	29	34	22	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
GH16_21	8	246	7	10	0	36	6	11	0	59	4	12	5	4	0	19	1	66	2	0	0	6	0	12	14	9	372	0	0	16	0	0	8	0	16	32	0	0	0	0	2	7	1
GH16_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0
GH16_24	10	572	34	30	0	49	184	31	0	612	12	74	14	3	2	0	10	62	6	0	1	4	8	37	37	17	395	137	0	36	81	0	76	74	40	193	0	21	0	0	1397	875	2372
GH16_25	10	572	22	234	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	2	17	1	3	1	4	0	0	0	0	23	0	0	0	21	32	0	0	0	0	0	0
GH16_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0
GH16_27	1006	12782	639	3290	362	5086	157	323	147	1670	62	1179	178	223	35	408	150	2638	1297	89	244	460	718	838	676	354	1850	395	153	816	10373	681	1216	2216	1337	5253	561	93	115	736	7187	6513	7047
GH16_3	3394	28527	3406	8470	851	10659	757	444	612	6534	405	3144	1185	1349	463	5269	1121	3568	2128	587	1280	2690	1337	5699	4270	2284	5559	1898	1266	6354	15414	1534	6727	3937	5708	12440	1566	993	305	21	32186	17370	19201
GH16_4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH16_5	563	2813	231	428	3	386	80	230	0	471	4	401	91	148	46	351	0	57	17	13	51	13	51	318	229	149	620	6	55	345	600	413	363	256	666	1742	240	76	81	0	11112	2674	1393
GH16_6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH16_7	0	87	17	8	0	33	36	4	0	64	0	19	0	0	0	0	14	0	6	0	0	0	0	20	9	6	77	0	0	3	0	5	13	3	2	40	0	0	10	0	116	3	2
GH16_9	0	171	0	0	0	13	23	28	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH160	0	11	2	0	0	1006	0	14	0	0	0	29	0	0	0	0	0	0	15	3	6	22	0	9	4	4	18	0	12	29	0	0	0	8	2	12	0	4	0	0	0	0	15
GH161	2	10	0	78	0	3466	3	265	0	76	0	0	0	0	0	1131	42	89	800	14	8	52	78	446	557	198	814	104	0	102	0	0	70	0	107	3076	114	0	0	0	0	0	0
GH162	9	284	4	0	0	0	0	0	10	0	0	0	0	0	0	14	0	3	27	0	0	0	0	0	0	0	13	0	0	5	0	0	0	0	0	22	0	11	0	0	31	0	0
GH163	100	617	103	73	1	13	0	13	0	0	0	72	28	39	19	117	1	22	5	4	7	50	11	174	95	69	206	54	0	38	2192	7	88	33	70	211	38	11	0	178	5762	3382	7911
GH164	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	29	2	0	0	0	0	0	0	0	5	0	0	0	0	3710	459	2757
GH165	177	1240	90	163	24	12	16	15	27	7	6	204	177	133	80	250	0	159	17	17	28	74	33	236	207	102	1701	44	107	402	55	55	253	300	200	1688	0	8	5	0	802	85	418
GH166	1	739	30	83	1	7	10	0	0	6	0	137	0	0	0	4	0	8	0	0	16	4	4	2	12	5	24	0	0	13	754	0	0	0	27	5	9	0	8	0	89	2	130
GH167	16	269	287	45	3	0	1	4	0	21	0	23	23	20	12	85	0	18	0	16	11	33	4	136	88	46	127	0	112	69	41	24	93	38	91	767	0	112	3	0	12	23	58
GH168	1	77	12	0	1	0	0	0	0	0	0	0	8	14	6	107	0	0	0	3	0	18	10	76	40	15	45	2	0	71	0	0	11	10	13	241	0	0	0	15	194	2	0
GH169	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0
GH17	1065	15945	1058	1816	316	1718	617	422	208	2153	61	1865	1169	1305	493	4636	121	2820	563	489	765	1189	682	6771	5221	2466	7358	1884	771	5004	5952	597	7928	6401	4665	9502	867	904	353	3413	11431	7802	9981
GH170	1318	15272	921	7066	437	15120	663	2064	122	1688	126	2052	47	94	17	328	226	4644	2952	146	295	603	1175	1386	986	454	1472	733	265	5673	49747	2946	7653	8799	4073	10681	1927	109	100	11615	27100	17704	28883
GH171	1047	27886	2990	3242	175	7891	873	1259	72	3828	162	4314	1185	1113	383	4128	330	2636	1430	451	524	3069	874	5240	3962	2268	11016	1314	1071	6519	12251	777	7176	3373	5817	11334	700	773	238	179	27113	15127	17561
GH18	7033	79028	4177	23179	2523	81321	3049	10339	1099	15675	578	11093	1293	1552	452	5339	800	21739	5008	1390	1841	4706	3968	10206	8312	3880	15262	2854	2436	24020	90815	5191	9281	20360	12891	31871	11526	948	878	70313	48420	41704	71101
GH19	8465	59406	3816	28587	2368	50567	7318	5407	788	9848	511	10632	1883	1713	551	5007	1654	15015	6770	894	1778	3632	3672	12200	9953	3226	13952	4273	1524	16474	114428	6479	14798	32934	13555	73470	12327	1860	18933	14915	68075	46022	94794
GH2	12164	137413	19815	32746	1616	69836	3807	6921	2709	23217	1451	18191	2585	2360	894	10222	2608	21509	16339	2352	2712	14652	6383	14724	10980	4182	22150	1562	3817	19249	112100	2982	16074	18717	19573	43639	6216	1426	825	12610	280418	108880	300899
GH20	4415	57297	3504	12831	1301	20961	1455	1470	588	6045	251	7204	949	1028	372	4231	1059	19027	2613	452	1149	1976	1583	10837	7708	2874	10138	2139	729	8133	44520	2372	7546	13538	9065	13930	4209	839	291	1496	40638	38165	55912
GH22	2	414	4	0	3	0	0	0	0	0	0	5	10	4	1	0	0	0	0	0	1	3	2	0	0	0	5	0	0	1	0	0	0	0	7	0	0	0	0	0	0	2	41
GH23	20506	203241	12933	56584	5713	133072	7918	13415	2474	36566	1603	23723	5276	5804	1723	17031	3476	36012	17685	2367	5239	12417	8847	29562	23954	10943	39710	8491	5110	40936	190114	7950	34202	59802	34961	96167	18019	3256	2295	8259	112168	76076	111196
GH24	2042	26942	1272	9817	199	46484	425	694	336	3944	147	3675	335	410	104	1026	2743	9184	5552	1568	1135	6698	3544	1378	1112	448	5091	7657	1536	2946	82626	1435	5428	10010	2455	17488	3277	260	350	809	64887	41513	117240
GH25	136	7334	549	514	27	3354	513	1259	36	1698	35	1176	130	67	41	897	24	172	229	34	29	80	87	517	449	210	4101	642	374	749	250	124	1074	350	601	1981	108	59	97	61	2706	2140	982
GH26	669	9767	658	1001	7	9894	467	1114	147	2748	374	1409	118	84	48	824	3	173	215	25	20	930	24	702	658	302	1107	141	147	274	152	30	389	211	348	752	139	27	35	0	1628	592	312
GH27	740	9171	1917	2228	16	7405	206	675	216	1267	167	1721	119	84	63	1475	53	110	345	38	87	959	242	1567	1325	396	1946	87	184	643	91	140	369	214	411	1829	115	9	35	345	8984	2058	10752
GH28	8650	87809	10269	23307	2309	50399	7683	7064	1282	12117	856	13529	2103	2280	745	5804	1180	11081	7760	1718	2441	7791	5050	14208	10568	4213	17256	1665	1584	21950	86487	7200	17316	22008	14106	68112	5757	1251	14293	11313	91839	38462	117191
GH29	745	21861	2654	2337	19	1696	252	560	129	1254	198	1458	422	406	168	2025	404	2381	718	85	174	682	286	5850	4104	1254	4284	145	747	8168	27505	144	1593	1394	2229	7836	122	223	16	555	79204	45229	84285
GH3	30704	227258	22498	65559	7072	130336	7344	10578	4503	42465	2579	26255	4687	4809	1536	16277	3781	32187	17300	3584	7349	13048	10587	31713	25439	8955	38473	5997	5254	39198	166603	8580	27934	34233	30911	100101	15165	3193	1726	23447	198737	105279	226830
GH30	13	490	45	139	0	18	16	14	0	71	3	88	49	34	12	142	6	33	3	6	0	23	2	184	177	42	401	2	64	193	4	56	318	49	83	696	115	12	0	0	1046	13	188
GH30_1	95	1759	222	186	9	2072	52	266	0	209	0	523	72	56	26	790	45	51	119	26	42	711	108	1900	1577	484	593	744	43	387	461	35	823	93	294	2386	48	88	42	0	702	764	4
GH30_2	169	1875	875	56	12	67	68	20	13	547	11	30	6	6	6	20	0	0	0	2	0	209	27	0	0	0	146	37	0	0	0	0	16	11	4	4	0	0	0	0	2359	312	1811
GH30_3	28	1128	104	73	0	44	47	9	0	230	0	155	3	3	2	48	15	84	187	49	18	291	131	85	65	26	282	0	12	69	53	31	39	6	29	158	0	11	3	0	3743	446	2154
GH30_4	73	1533	500	44	4	573	53	27	23	0	0	3	11	11	5	113	20	66	438	192	89	360	335	58	37	37	63	7	0	10	613	14	152	41	197	154	0	74	27	0	3626	1137	2554
GH30_5	109	593	454	4	0	116	234	40	6	1100	6	75	0	6	1	0	0	0	0	0	0	0	0	0	0	0	122	0	0	4	0	0	0	0	0	12	0	0	26	0	209	19	0
GH30_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
GH30_8	0	84	19	6	0	1	5	7	0	110	0	43	13	7	0	76	0	4	9	3	0	2	6	47	30	13	50	0	0	33	5	0	48	11	10	17	8	21	2	0	0	58	26
