	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
K00149	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6
K00150	2	268	12	0	1	29	33	19	0	7	3	24	45	61	8	35	6	13	169	51	30	99	140	116	75	75	234	4	16	81	0	26	116	93	4	5	0	0	6	0	0	37	249
K00151	96	2930	184	641	14	440	323	175	0	425	53	212	103	76	24	447	22	1346	113	25	60	81	73	395	310	209	926	10	71	362	10956	286	562	286	961	2247	65	159	19	0	1498	272	182
K00153	41	2250	84	52	17	383	534	134	0	353	62	116	56	43	24	55	6	138	0	9	24	54	55	111	94	40	685	13	319	349	0	55	84	160	166	831	0	11	57	0	3035	219	887
K00154	2406	12773	682	4512	643	943	57	97	358	1594	9	1577	219	295	128	2072	133	2233	150	142	642	507	334	1470	1165	662	2177	77	223	807	14257	1130	2520	2642	3686	7492	1922	781	92	280	2907	2854	1693
K00156	1190	4054	756	1174	265	11494	786	267	237	3670	78	463	7	16	1	21	6	541	7	27	201	36	114	9	11	3	447	0	41	89	7657	280	33	45	60	296	0	0	151	367	276	262	1129
K00157	1	6	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	7	2	0	14	0	0	4	2	0	12	0	0	0	0	0	0	0
K00158	20	1239	94	12	30	102	65	376	0	27	3	8	104	90	20	405	256	85	8	23	23	75	21	479	408	164	263	3	334	745	0	70	487	261	581	2636	0	76	38	0	1213	61	684
K00161	332	16502	1000	1677	200	1536	1469	609	42	2127	117	1623	472	476	138	1488	206	1470	848	172	195	611	527	2050	1358	686	4592	778	496	1907	8783	329	1974	2011	1674	4282	577	239	143	17	3892	4319	2151
K00162	370	16358	1028	2178	295	1763	1428	607	96	2356	147	1662	572	561	183	1357	245	1621	1155	200	235	639	678	2112	1707	651	4404	663	403	2188	8274	303	2017	2093	1542	4602	443	187	157	35	4153	4581	2076
K00163	3810	36954	1856	7175	2208	22008	3670	1655	482	6884	653	4867	2766	1344	1143	3767	769	6987	1222	543	915	1212	848	3667	2711	1550	11271	309	1377	3831	29631	2288	5648	7377	7372	19693	1789	849	637	533	15017	5429	7595
K00164	3800	42848	3462	9705	1583	15110	4141	1714	500	8488	258	6210	2626	2295	2060	3657	929	7912	3110	628	960	2432	1899	6273	4467	2019	11836	1644	2082	5736	31017	2223	7072	7186	6105	20517	1911	1014	747	495	14930	12522	5647
K00166	61	1706	97	299	22	184	88	115	20	854	26	429	107	178	74	325	42	561	33	33	25	96	38	234	158	87	1992	19	57	248	449	69	288	474	306	351	0	31	61	0	437	35	290
K00167	24	1633	78	228	18	149	95	155	39	751	13	374	162	175	55	370	27	519	22	28	32	78	31	142	126	54	1920	84	316	210	427	77	298	484	219	376	0	33	39	0	322	58	416
K00169	156	1942	233	1672	22	4245	680	1461	22	504	28	883	294	310	138	621	172	875	638	57	61	78	72	637	431	258	2124	44	258	1805	4255	125	1270	955	1316	2399	36	41	32	12299	66	320	7366
K00170	70	1116	90	55	13	62	44	32	13	31	0	53	195	162	67	312	110	478	451	30	64	95	58	332	308	198	1628	28	21	117	519	38	747	287	487	1453	0	11	7	53	0	0	17
K00171	31	451	26	127	6	22	44	25	6	14	4	15	40	57	2	152	180	143	245	6	12	32	25	63	38	22	402	7	27	79	366	2	79	36	62	331	0	2	0	16	15	1	29
K00172	89	980	110	818	7	1955	286	603	6	242	0	350	160	144	70	312	67	395	306	23	44	80	57	337	247	135	961	16	6	943	1975	27	710	479	676	1445	0	32	27	5868	24	169	3484
K00174	722	17125	1314	1715	218	3014	1127	593	102	613	106	1456	1550	1639	490	4800	592	3499	2131	470	740	1906	932	8080	5653	2630	10874	525	712	3246	571	690	5961	2630	5038	9881	205	722	81	72	21125	9985	17389
K00175	480	11326	915	1120	139	2275	752	476	40	447	61	853	917	932	304	3118	388	2068	1406	321	375	1280	599	5260	3873	1656	6530	353	429	1925	458	395	3423	1480	2717	5699	76	344	37	49	13855	7050	12062
K00176	67	1275	137	225	5	512	27	69	20	44	0	79	30	69	13	272	14	114	349	19	40	103	101	780	562	227	522	57	31	1648	194	0	95	71	92	846	35	23	0	10	2561	1660	2648
K00177	90	1482	220	324	3	842	17	104	37	0	3	110	34	68	30	374	23	73	626	73	65	236	163	1546	1050	357	740	93	69	354	335	0	200	75	125	883	11	23	3	40	4494	2930	4975
K00179	241	4035	333	159	10	157	37	18	124	370	5	215	119	145	69	471	12	210	214	48	154	303	194	456	368	159	1418	45	57	125	99	286	834	298	626	1833	0	91	6	3	10918	4431	11032
K00180	62	1509	89	57	2	43	19	0	37	217	2	134	45	51	29	277	13	82	86	29	43	204	75	194	163	79	588	2	61	113	100	222	390	123	275	888	6	36	0	0	4712	1724	4327
K00183	18	438	51	58	2	18	7	0	44	372	0	13	16	31	8	142	0	8	0	3	2	22	20	87	60	40	337	0	25	183	0	11	84	56	129	325	0	0	0	0	112	6	139
K00184	443	4280	1586	763	71	197	122	40	66	110	24	1133	503	592	195	1239	307	805	527	119	284	563	198	1669	1173	629	3793	2191	154	1082	3599	166	2896	807	933	4773	96	191	150	24	7758	8625	4475
K00185	306	3661	1518	747	66	122	59	5	73	55	14	805	439	555	207	1333	456	1089	563	84	240	531	174	1635	1087	609	3746	1727	215	860	2932	121	2624	918	1048	4366	119	205	114	9	9236	6487	6347
K00186	9	56	4	3	5	0	0	0	0	0	0	0	33	46	9	53	0	66	3	1	5	9	0	56	34	15	301	8	0	6	0	0	63	24	14	16	0	0	0	0	0	1	43
K00187	4	138	17	2	4	71	3	38	0	36	0	0	37	52	10	31	1	69	11	5	8	32	9	7	2	2	315	0	14	4	0	0	42	25	5	48	0	4	0	0	0	0	25
K00188	1	9	0	0	0	8	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	3	3	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00192	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
K00194	45	840	64	0	28	0	0	0	11	0	0	0	42	35	21	36	0	62	24	21	7	80	22	109	43	25	192	0	49	79	0	0	79	70	135	490	0	0	4	0	0	0	0
K00196	87	341	59	30	13	2231	124	283	5	675	14	131	108	98	21	335	73	133	16	20	54	35	63	226	180	89	468	5	16	1517	1068	21	253	217	279	865	12	8	0	14	802	107	712
K00197	57	1387	109	4	25	0	3	1	12	0	0	0	101	77	21	79	1	95	21	12	6	71	12	92	97	45	289	9	44	71	0	0	142	140	168	776	0	0	0	0	477	35	162
K00198	140	2631	239	46	37	254	3	42	48	70	0	0	287	364	117	628	25	400	60	24	57	126	44	380	296	187	717	117	68	89	0	0	472	371	412	1985	0	0	0	0	923	342	396
K00200	7	1304	75	27	48	18	28	18	6	23	19	57	80	57	23	37	0	4	0	17	3	67	38	129	89	38	616	12	170	277	0	4	89	108	164	714	0	11	5	0	993	21	1
K00201	3	745	50	71	33	9	11	0	0	0	0	42	63	52	24	28	0	15	2	15	7	72	31	98	74	33	484	0	100	279	0	0	46	85	98	514	12	0	0	0	736	24	0
K00202	3	347	32	30	27	0	0	0	0	0	0	11	29	19	11	9	0	10	0	9	3	36	8	41	36	1	179	1	0	148	0	0	15	54	20	305	0	0	0	0	372	4	0
K00203	0	36	1	8	0	0	0	0	0	0	0	8	5	4	5	13	0	0	0	0	0	0	0	5	5	2	33	0	0	15	0	0	4	3	6	40	0	0	0	0	27	0	0
K00205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
K00207	1	197	2	18	2	15	14	0	0	16	0	6	14	4	1	8	0	0	0	3	0	8	1	2	10	1	55	0	21	25	0	6	36	33	57	57	0	0	0	0	26	0	6
K00208	348	8506	1035	825	163	4088	563	350	30	1709	66	1329	539	460	188	1306	324	1031	1465	196	262	779	710	2060	1496	715	3544	521	421	2331	3063	319	2017	1053	1535	5685	49	212	170	65	10365	4725	5343
K00209	2006	13721	505	5288	586	1086	65	52	235	908	38	1566	237	262	48	443	70	3267	550	191	430	552	490	4146	2837	1009	1012	174	359	1316	16767	836	1401	3068	2103	7553	1293	273	150	466	5636	3961	8366
K00210	81	1156	141	198	0	4	0	0	16	23	0	42	28	20	6	16	0	168	12	0	10	180	4	773	553	120	94	0	0	87	0	18	114	30	140	321	5	4	3	62	2858	1265	3633
K00213	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	360	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	7	0	0	0	0	0	0	0
K00214	0	346	12	4	4	11	1	10	0	21	0	7	15	22	4	65	0	0	0	11	3	4	4	24	23	15	67	0	0	72	325	0	85	68	62	154	0	0	0	0	441	1	52
K00215	1456	13109	1033	3756	398	6947	473	859	221	1960	138	1893	370	386	130	1507	334	2732	2133	262	476	906	966	4432	3293	973	3327	611	493	6419	10296	612	1852	2504	1909	7350	648	229	185	284	11324	7262	10734
K00216	678	4799	216	728	166	2758	80	34	132	775	8	149	49	35	14	248	20	68	6	17	121	29	39	189	108	115	481	0	39	136	91	226	228	118	703	785	401	22	35	0	657	1313	747
K00217	12	1363	61	21	11	24	20	52	0	42	0	38	63	37	15	88	0	18	1	44	38	78	25	161	146	84	441	0	92	138	0	20	260	92	193	556	0	5	2	0	1025	13	12
K00218	148	6205	341	300	39	266	303	125	6	1004	177	237	194	209	55	706	1	195	37	47	62	375	111	641	479	232	1298	24	276	2672	4941	166	809	259	1188	2046	336	177	19	0	2650	1405	1541
K00219	3509	27047	1442	7824	701	21362	552	1060	959	2967	292	3657	1120	1136	366	3762	167	4564	910	353	1048	1075	1320	4896	3893	2163	5651	152	733	2147	17082	1499	6729	6309	6257	14244	1405	1075	177	558	11812	6294	9161
K00220	79	1664	204	118	29	140	130	20	10	385	12	312	104	91	29	115	142	206	142	46	61	127	54	752	474	206	604	144	112	628	52	107	366	266	288	1588	29	57	8	0	1246	569	406
K00221	0	0	0	0	0	9	11	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
K00222	3	27	7	10	2	0	0	0	0	7	0	11	11	26	5	94	0	0	0	12	22	27	5	147	66	37	8	0	0	1	0	5	180	57	94	126	0	8	0	0	0	0	34
K00223	0	0	0	0	0	0	0	0	0	0	0	0	10	15	1	19	0	9	0	0	0	0	0	51	35	18	6	0	0	20	0	0	27	19	51	16	0	0	0	0	0	0	8
K00225	0	8	0	0	0	0	5	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	114
K00226	468	8484	940	951	83	288	213	128	139	666	26	228	259	255	109	724	174	201	555	118	76	430	221	1822	1416	484	2330	516	671	1120	65	73	1304	529	967	2655	23	119	61	163	7702	3612	9006
K00227	49	1354	68	166	12	159	7	6	0	140	0	459	60	69	28	164	0	64	311	19	69	59	33	319	211	138	387	8	34	126	395	68	404	168	244	982	0	53	2	0	2451	1656	203
K00228	1716	11033	1489	3242	834	4049	145	98	288	1318	54	2005	500	476	186	1343	224	2845	431	167	430	453	267	2239	1637	718	2119	589	220	1149	11476	852	2536	2603	2203	4688	720	314	166	179	4418	5645	5030
K00230	1172	6418	590	2682	425	2619	103	107	118	1307	11	784	150	145	47	452	82	1246	114	74	252	355	188	642	433	215	886	152	199	1038	5843	259	736	1849	904	2951	485	59	181	153	1965	1734	1936
K00231	244	8399	604	331	12	341	301	134	45	1182	57	286	154	133	63	1420	72	500	225	59	52	414	160	442	392	163	3217	29	660	956	37	32	652	368	555	2001	7	14	27	20	5158	565	1387
K00232	19	2056	90	63	5	623	821	336	0	1588	14	330	1	6	0	0	0	6	0	0	6	24	22	11	18	12	786	6	62	159	0	0	67	81	6	13	55	0	24	0	71	277	148
K00234	0	9	0	0	0	10	2	0	0	7	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	36	1	0	0	0	8	0	15	0	0	0	0	0	0	0
K00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0
K00236	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
K00239	2654	33754	2567	6568	1211	11622	4215	1994	363	5541	209	4789	1497	1438	532	3246	693	5947	2220	637	896	1887	1519	4938	3626	1795	11221	1343	1296	3916	22366	1698	5899	5902	5074	12949	1236	757	639	390	20418	11954	13976
K00240	1286	14535	1086	3093	547	4636	1381	672	120	2330	72	1985	632	671	231	1511	338	2395	1457	264	379	897	750	2015	1601	702	4297	596	501	2015	9241	675	2622	2339	2212	5176	521	316	285	203	9635	5271	6447
K00241	838	9464	860	1822	351	2682	460	262	111	1401	39	1247	286	290	87	1027	211	1378	402	180	233	732	293	1355	989	477	2665	326	267	1471	5995	325	1954	1388	1298	3103	354	286	152	118	7324	4286	4084
K00242	641	5087	266	1351	299	2270	304	170	107	1091	63	773	193	170	74	487	157	1033	107	57	154	213	117	830	690	315	1205	47	8	488	4658	247	853	1082	830	1900	310	193	75	66	1120	911	663
K00243	767	6217	667	2760	161	1702	38	167	168	364	8	807	5	10	1	93	73	1221	1017	110	129	388	324	1216	763	139	289	341	46	365	9656	152	345	1059	500	2246	380	75	96	150	3324	2600	3487
K00244	3139	18878	1064	6685	1511	24042	381	2391	839	6252	171	2820	679	698	228	1574	96	4797	1907	264	772	726	666	3707	3025	1148	5038	376	541	1393	18457	1468	2704	6819	4647	13449	2506	266	641	644	15452	10019	16398
K00245	1179	6591	327	2367	518	3590	65	68	119	1078	0	708	248	233	91	661	4	1799	778	79	221	201	170	589	478	211	1553	44	139	641	8708	496	976	1772	1258	4844	549	120	133	245	4213	2089	2885
K00246	719	3975	210	1456	297	2095	49	27	64	795	15	519	196	197	53	562	36	1239	711	47	155	183	156	539	411	216	1301	23	135	351	5338	355	838	1499	811	3039	357	123	79	151	2567	1443	2110
K00247	730	3561	177	1164	309	1662	34	20	67	428	2	253	15	16	12	41	1	723	37	34	128	69	108	107	65	40	95	11	129	192	4242	183	190	929	438	1953	317	50	45	78	822	842	166
K00248	536	18262	1747	1327	144	3349	2114	1251	137	1670	100	3415	1105	1165	434	4668	200	1278	875	280	466	1268	416	5445	4179	2291	9679	1872	953	3747	3504	905	5859	2767	5573	13007	598	1330	288	31	12928	7404	5549
K00249	1652	73145	3392	3333	884	4455	4417	2042	110	7552	410	9825	5714	5322	1959	15143	874	5072	856	1234	2017	4666	1943	18867	14625	8539	35642	603	4140	10767	7729	5291	26797	11520	27589	57942	480	6169	710	1635	51059	8034	15264
K00251	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00252	140	4738	724	385	78	726	757	582	0	1599	137	1186	516	538	162	1681	60	1020	188	108	237	394	183	1607	1235	728	3531	583	274	961	1219	401	2355	1366	1873	3848	95	351	102	0	7042	4391	2856
K00253	292	13997	418	1901	155	509	211	124	20	1361	31	1443	534	507	217	1823	104	1732	136	172	285	642	318	2121	1577	932	3597	171	369	1370	10183	605	3320	3767	3347	6004	522	494	98	23	3844	1491	773
K00254	830	8979	937	2854	313	4218	347	165	99	2246	120	1489	229	203	56	602	215	2107	1139	131	255	493	406	1202	850	334	2108	209	344	1666	10800	400	1377	1707	1119	4505	574	192	176	196	4986	4068	2587
K00255	19	2416	50	73	3	470	460	166	0	482	11	356	29	30	27	120	22	60	22	13	42	32	7	218	130	61	1203	8	61	133	20	122	125	91	192	659	0	36	7	0	902	36	113
K00256	31	1388	93	47	2	41	105	17	7	933	0	255	155	160	61	334	0	24	3	13	10	48	19	576	330	214	522	7	135	302	0	34	337	174	245	560	4	23	0	0	937	19	91
K00257	24	4523	169	88	25	1031	1277	439	0	717	87	275	87	84	34	187	0	8	0	17	3	52	6	296	175	79	1259	5	109	442	0	44	85	143	115	423	0	17	60	0	32	21	81
K00259	1435	18277	1953	5002	494	7121	1255	1230	235	2302	124	2610	652	706	279	2224	436	3290	1543	320	410	1284	902	2939	2368	1184	4637	1146	336	9021	13831	922	3678	3033	3049	8985	821	458	217	19040	11619	9439	13987
K00260	1	160	7	54	12	10	15	20	0	0	0	7	28	29	6	15	0	7	7	9	5	23	15	9	1	5	41	0	0	46	0	0	14	16	27	33	0	0	0	0	66	111	27
K00261	177	5805	736	264	83	238	244	67	0	465	15	975	681	685	211	1671	67	450	74	89	186	452	194	1836	1414	841	3454	83	582	1245	1149	296	2418	1133	1908	5050	32	240	113	0	5649	4007	2870
K00262	372	6107	1109	1181	41	7573	311	387	80	829	53	567	315	419	134	1479	198	2237	1773	289	231	1150	573	7531	5503	1630	2100	870	266	1542	2435	161	2385	714	1623	2836	123	269	86	400	16330	8472	20267
K00263	75	2496	122	274	34	1394	141	295	13	809	6	810	208	271	97	1172	55	613	93	115	111	323	289	1052	829	456	1103	41	284	262	927	259	1044	625	975	2742	40	288	80	0	1625	837	709
K00264	2	199	11	8	3	29	3	4	0	0	5	8	16	0	3	6	0	12	0	1	1	10	6	46	30	35	83	4	47	69	0	0	44	62	52	133	46	1	4	0	80	28	50
K00265	12029	105096	6859	22787	5627	26668	5954	2521	1272	11258	435	10687	2962	2763	964	5947	1336	17545	3374	1218	2791	3732	2557	9203	6502	3294	15515	1213	2704	8690	71752	5758	11491	18583	13333	38145	4916	1459	1251	1534	49426	29867	42558
K00266	4233	46668	3005	9213	1728	20977	1613	1522	914	5004	236	4299	1456	1618	540	4034	661	8120	2715	516	1045	1950	1341	6495	4873	2087	11929	1448	1500	6975	26122	2064	6121	7280	6088	20077	1791	544	307	973	25499	16073	27801
K00270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
K00271	0	639	28	11	0	85	106	45	0	119	0	14	25	6	7	55	0	0	0	3	2	0	1	59	53	23	309	11	39	59	0	0	44	15	60	25	0	2	14	0	3	1	12
K00272	0	18	0	4	0	0	0	0	0	14	0	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	2	30	0	0	0	0	0	0	0
K00273	32	1583	54	19	5	110	66	55	0	561	34	293	73	119	21	480	35	142	4	27	13	47	19	345	207	155	1144	12	117	231	322	8	376	145	339	776	0	26	11	0	545	69	160
K00274	212	5739	370	209	66	728	468	215	40	1232	38	818	343	365	123	884	6	623	19	63	94	279	120	1275	943	551	2366	38	416	731	41	289	1399	653	1228	3315	33	75	36	0	1019	217	383
K00275	899	9261	847	2454	255	3283	348	152	104	1405	38	1145	355	309	110	880	53	1592	970	133	324	512	555	1257	1004	492	2086	422	541	1696	6492	409	1776	1740	1674	4764	443	179	125	171	5427	3559	2514
K00276	23	1402	54	105	4	290	309	455	0	418	55	331	64	63	27	47	7	42	3	30	24	73	38	236	168	122	797	11	19	197	59	81	303	121	189	589	26	37	40	0	504	5	3
K00277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K00278	2414	23513	1844	6195	748	9248	780	788	210	3285	125	2535	607	607	187	1335	351	4016	1512	341	605	1118	870	3393	2616	820	4419	703	752	2003	18845	1130	3286	4182	3425	8669	1054	469	231	1179	16429	10623	14892
K00279	18	1050	48	46	0	60	79	101	0	0	24	46	14	7	6	120	0	38	3	1	2	3	2	283	241	156	658	2	0	54	0	0	107	18	51	264	0	0	0	0	120	8	10
K00280	2	290	1	0	2	9	9	0	0	0	0	0	1	3	1	5	9	58	0	5	5	4	6	45	46	20	43	0	0	3	0	0	66	34	97	500	0	0	0	0	0	16	4
K00281	3126	32917	2678	6968	920	12742	1795	593	396	5562	253	5091	887	1019	286	2532	248	5028	1181	568	954	1596	914	3655	3014	1559	6383	1272	1520	2846	22923	2178	5435	4961	5331	12464	1530	920	574	367	20769	13873	15753
K00282	70	2429	124	223	20	116	120	222	28	271	17	261	358	407	165	557	190	1095	43	55	102	156	96	1595	1235	402	2207	22	272	414	7	44	643	413	331	1433	0	10	1	91	6659	3359	8505
K00283	111	3319	157	251	35	130	169	176	50	361	33	349	375	361	152	802	205	1223	56	44	64	386	84	1816	1340	440	2430	21	161	570	11	44	817	447	487	2224	0	16	15	112	7548	3601	8948
K00284	230	8453	1188	830	97	808	355	174	27	1467	48	1919	721	945	230	1834	234	1839	1109	321	316	551	300	2515	1950	1230	6301	2631	513	2636	7326	470	4052	1688	2059	5476	141	292	159	75	6594	5283	3198
K00285	292	12615	1036	1638	195	5332	321	139	51	1893	30	1590	459	388	174	978	153	2217	637	134	200	367	218	1149	884	460	2724	102	356	1017	18915	306	1585	2800	1971	6186	660	177	40	62	5135	2869	962
K00286	2061	15649	1487	4493	713	8857	565	900	296	2161	137	2181	461	480	128	1436	271	2397	783	232	509	638	546	3506	2570	1108	3534	681	313	3782	10636	1102	2439	2563	2327	7394	673	336	151	321	11657	7430	10048
K00287	1213	9587	1005	4477	300	11328	1912	1872	116	1540	97	1731	299	280	84	1417	184	1953	1204	208	311	806	513	4588	3649	1203	2332	441	220	7086	21698	1843	4392	5506	2788	6115	2352	240	5292	3465	19549	11844	32507
K00288	5	419	19	0	3	11	7	0	20	0	0	8	12	14	3	10	0	7	7	2	1	10	12	2	2	1	167	24	0	19	0	0	6	17	14	15	0	0	0	0	106	0	0
K00289	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0
K00290	298	11436	811	656	80	1541	536	351	82	1055	8	1329	769	680	192	2104	97	1233	656	132	315	690	229	2175	1507	868	4375	64	331	1138	2446	522	2352	1086	2742	5252	70	434	131	30	7148	5039	4662
K00293	85	1148	553	139	7	74	22	2	0	0	0	270	53	100	30	308	1	41	67	27	135	109	38	642	434	254	232	620	0	47	1210	103	794	273	476	1239	13	88	36	6	1303	1533	622
K00294	209	5100	1043	532	23	436	602	316	12	350	68	577	195	228	106	622	112	687	330	55	75	416	63	767	581	254	2951	653	229	620	1577	66	1223	371	570	830	43	80	48	35	4868	4916	5121
K00297	1866	20038	1578	3346	652	5646	682	548	378	2534	121	2366	844	948	322	1970	316	3224	1266	252	550	941	705	3010	2236	922	5406	615	838	2834	12323	922	3434	3260	3204	11012	741	544	241	157	15024	8430	12234
K00298	1	234	4	0	4	1	14	0	0	0	0	0	14	0	2	20	0	0	0	3	1	8	2	48	20	20	8	0	74	59	0	0	35	16	43	0	0	0	0	0	16	2	106
K00299	63	1287	71	43	1	3701	252	238	0	1228	62	322	10	14	5	107	18	6	226	15	5	61	25	31	33	27	357	0	0	67	0	0	69	14	61	569	37	0	5	0	579	1062	1046
K00301	17	1500	38	42	1	122	175	304	0	529	53	96	47	48	15	170	2	41	13	3	10	26	8	258	139	94	738	1	151	178	0	21	259	149	230	486	0	33	12	0	280	1	203
K00302	2361	20421	1471	3233	568	3609	662	771	408	2921	277	1166	482	424	186	1205	64	573	455	257	755	589	763	1988	1513	777	3135	182	565	3959	2175	1253	2321	1310	2494	12613	24	467	86	0	14305	6154	10314
K00303	1966	20308	1344	2604	515	1197	691	361	484	2413	181	793	490	476	176	984	32	1450	99	144	392	400	332	1649	1284	643	3345	157	565	1522	8390	891	1612	1036	1830	10934	9	268	94	0	7947	1808	1611
K00304	284	2598	203	305	77	154	98	40	71	435	18	133	47	43	28	132	9	67	18	28	83	74	33	276	197	93	355	9	59	193	21	174	264	166	313	1558	2	94	19	0	1227	374	153
K00305	410	3881	245	529	104	83	61	13	71	422	22	121	70	27	15	137	3	59	10	27	118	101	53	271	205	140	370	2	10	197	24	238	269	262	319	1925	0	10	20	0	2017	361	117
K00306	4	288	11	29	0	54	37	18	0	217	38	13	22	12	7	124	5	117	0	4	10	3	1	62	34	20	137	7	19	83	0	14	89	31	51	62	0	0	0	0	138	3	208
K00308	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
K00311	305	17908	687	2947	223	880	375	221	34	2017	52	2020	639	589	185	1691	68	1993	150	182	291	648	423	1762	1248	724	3277	464	869	2185	13482	563	2948	5226	2692	5895	607	407	195	4	5572	3783	2764
K00313	48	1194	87	78	8	9	7	102	38	778	0	58	16	3	4	64	0	55	6	3	89	30	72	126	74	34	686	1	167	194	2	6	69	434	92	335	85	22	7	43	2528	402	1904
K00314	101	3757	276	72	65	598	640	100	3	707	24	267	140	122	63	10	0	95	0	57	19	83	41	186	179	91	1198	1	61	243	59	35	148	250	146	1686	0	0	52	0	3007	159	15
K00315	371	11232	743	394	269	755	503	112	0	265	18	739	790	751	315	1593	53	709	132	270	595	712	361	3609	2461	1439	3412	158	1017	2397	80	1766	4110	2587	5464	28457	50	393	326	0	21406	4489	2455
K00316	31	413	19	58	10	28	0	0	47	245	4	228	223	259	83	1026	0	173	25	91	106	168	62	1080	835	546	404	6	121	183	16	363	2153	484	3148	2486	77	2028	7	0	14	14	95
K00317	33	1978	170	70	11	1651	223	63	0	106	0	292	68	110	27	131	22	333	13	9	23	45	11	352	232	161	1809	19	216	130	8	180	432	244	720	5712	0	119	18	0	1916	69	313
K00318	137	3292	656	235	19	267	358	191	12	347	47	342	81	80	25	337	75	238	210	34	78	289	46	388	378	136	1107	509	120	613	984	35	998	268	179	407	32	51	57	0	3611	3684	2841
K00319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5
K00320	724	9694	485	663	258	440	526	384	151	784	121	317	406	373	151	814	27	211	21	97	237	360	121	1198	946	481	2671	34	519	1627	16	401	1445	686	1910	3621	30	279	41	0	6777	95	351
